rel_path,ok,mos,mos_0_100,duration_s,input_sr,channels,error
template_697-no15x563-no.mp3,True,3.35546875,58.88671875,24.06,24000,1,
template_698-no12x623-no.mp3,True,2.822265625,45.556640625,20.34,24000,1,
template_699-no13x312-no.mp3,True,3.169921875,54.248046875,25.52,24000,1,
template_7-no16x394-no.mp3,True,2.984375,49.609375,28.16,24000,1,
template_70-no11x848-no.mp3,True,3.203125,55.078125,35.5,24000,1,
template_700-no17x624-no.mp3,True,3.080078125,52.001953125,25.2,24000,1,
template_701-no14x258-fi.mp3,True,3.240234375,56.005859375,24.98,24000,1,
template_702-no16x534-no.mp3,True,3.279296875,56.982421875,22.14,24000,1,
template_703-no19x442-no.mp3,True,3.48828125,62.20703125,21.56,24000,1,
template_704-no11x193-no.mp3,True,2.98828125,49.70703125,34.36,24000,1,
template_705-no14x565-da.mp3,True,3.091796875,52.294921875,26.64,24000,1,
template_706-no99x879-no.mp3,True,2.919921875,47.998046875,26.34,24000,1,
template_707-no21x146-no.mp3,True,2.61328125,40.33203125,24.86,24000,1,
template_708-no15x555-no.mp3,True,2.7578125,43.9453125,25.84,24000,1,
template_709-no10x291-no.mp3,True,2.82421875,45.60546875,31.14,24000,1,
template_71-no17x679-no.mp3,True,3.205078125,55.126953125,23.72,24000,1,
template_710-no17x703-no.mp3,True,3.05078125,51.26953125,29.2,24000,1,
template_711-no17x547-no.mp3,True,3.322265625,58.056640625,25.84,24000,1,
template_712-no16x491-no.mp3,True,2.884765625,47.119140625,23.9,24000,1,
template_713-no12x754-no.mp3,True,3.009765625,50.244140625,25.88,24000,1,
template_714-no12x652-no.mp3,True,2.548828125,38.720703125,25.66,24000,1,
template_715-no12x881-no.mp3,True,3.091796875,52.294921875,23.44,24000,1,
template_716-no17x194-no.mp3,True,3.498046875,62.451171875,40.0,24000,1,
template_717-no18x496-no.mp3,True,3.09375,52.34375,24.86,24000,1,
template_718-no12x881-fi.mp3,True,3.205078125,55.126953125,27.44,24000,1,
template_719-no17x207-no.mp3,True,3.033203125,50.830078125,26.84,24000,1,
template_72-no12x319-no.mp3,True,3.1015625,52.5390625,24.3,24000,1,
template_720-no14x711-no.mp3,True,3.091796875,52.294921875,25.86,24000,1,
template_721-no12x804-no.mp3,True,2.98828125,49.70703125,34.38,24000,1,
template_722-no11x502-no.mp3,True,3.05859375,51.46484375,32.34,24000,1,
template_723-no20x739-fi.mp3,True,3.056640625,51.416015625,26.08,24000,1,
template_724-no13x776-no.mp3,True,3.1640625,54.1015625,21.5,24000,1,
template_725-no15x598-no.mp3,True,2.904296875,47.607421875,28.54,24000,1,
template_726-no99x128-no.mp3,True,2.583984375,39.599609375,40.0,24000,1,
template_727-no16x416-no.mp3,True,3.388671875,59.716796875,24.22,24000,1,
template_728-no19x173-no.mp3,True,2.859375,46.484375,26.52,24000,1,
template_729-no14x780-da.mp3,True,3.068359375,51.708984375,20.78,24000,1,
template_73-no16x416-no.mp3,True,2.73046875,43.26171875,26.26,24000,1,
template_730-no16x742-no.mp3,True,2.951171875,48.779296875,25.68,24000,1,
template_731-no12x183-no.mp3,True,2.814453125,45.361328125,31.88,24000,1,
template_732-no14x780-no.mp3,True,1.9736328125,24.3408203125,39.98,24000,1,
template_733-no14x640-no.mp3,True,3.05859375,51.46484375,28.36,24000,1,
template_734-no10x050-no.mp3,True,2.791015625,44.775390625,28.54,24000,1,
template_735-no12x279-de.mp3,True,2.1328125,28.3203125,39.98,24000,1,
template_736-no11x803-no.mp3,True,3.365234375,59.130859375,21.54,24000,1,
template_737-no12x183-no.mp3,True,3.11328125,52.83203125,31.72,24000,1,
template_738-no16x857-no.mp3,True,3.0859375,52.1484375,40.0,24000,1,
template_739-no17x233-no.mp3,True,2.61328125,40.33203125,32.96,24000,1,
template_74-no21x721-no.mp3,True,3.03125,50.78125,22.38,24000,1,
template_740-no11x587-fi.mp3,True,2.90234375,47.55859375,26.6,24000,1,
template_741-no12x531-no.mp3,True,3.216796875,55.419921875,28.86,24000,1,
template_742-no13x861-da.mp3,True,2.744140625,43.603515625,18.44,24000,1,
template_743-no15x450-no.mp3,True,2.92578125,48.14453125,25.74,24000,1,
template_744-no12x527-no.mp3,True,2.89453125,47.36328125,26.8,24000,1,
template_745-no13x443-no.mp3,True,3.015625,50.390625,19.84,24000,1,
template_746-no13x064-no.mp3,True,2.376953125,34.423828125,24.84,24000,1,
template_747-no14x560-no.mp3,True,2.947265625,48.681640625,31.0,24000,1,
template_748-no13x437-no.mp3,True,2.880859375,47.021484375,21.34,24000,1,
template_749-no12x824-no.mp3,True,3.439453125,60.986328125,27.76,24000,1,
template_75-no13x670-no.mp3,True,2.828125,45.703125,22.7,24000,1,
template_750-no11x502-no.mp3,True,3.1640625,54.1015625,32.58,24000,1,
template_751-no14x612-no.mp3,True,2.90234375,47.55859375,24.0,24000,1,
template_752-no18x538-no.mp3,True,2.564453125,39.111328125,28.08,24000,1,
template_753-no19x809-no.mp3,True,3.048828125,51.220703125,27.0,24000,1,
template_754-no13x071-no.mp3,True,1.5234375,13.0859375,39.98,24000,1,
template_755-no15x598-no.mp3,True,2.408203125,35.205078125,26.78,24000,1,
template_756-no18x496-de.mp3,True,2.91015625,47.75390625,25.7,24000,1,
template_757-no19x436-no.mp3,True,2.828125,45.703125,26.02,24000,1,
template_758-no12x527-no.mp3,True,2.91796875,47.94921875,25.76,24000,1,
template_759-no99x698-no.mp3,True,2.80859375,45.21484375,29.94,24000,1,
template_76-no10x746-no.mp3,True,2.75,43.75,26.76,24000,1,
template_760-no19x614-no.mp3,True,2.67578125,41.89453125,21.28,24000,1,
template_761-no10x474-no.mp3,True,2.994140625,49.853515625,24.36,24000,1,
template_762-no16x394-de.mp3,True,3.58203125,64.55078125,25.96,24000,1,
template_763-no10x474-da.mp3,True,3.423828125,60.595703125,22.92,24000,1,
template_764-no17x703-no.mp3,True,2.671875,41.796875,27.28,24000,1,
template_765-no13x823-no.mp3,True,2.62890625,40.72265625,21.84,24000,1,
template_766-no10x050-no.mp3,True,2.701171875,42.529296875,28.94,24000,1,
template_767-no12x804-no.mp3,True,3.5546875,63.8671875,25.7,24000,1,
template_768-no16x113-no.mp3,True,3.48828125,62.20703125,21.06,24000,1,
template_769-no13x776-no.mp3,True,3.208984375,55.224609375,21.74,24000,1,
template_77-no11x859-no.mp3,True,2.9609375,49.0234375,30.28,24000,1,
template_770-no17x567-no.mp3,True,2.740234375,43.505859375,24.04,24000,1,
template_771-no11x052-no.mp3,True,2.8828125,47.0703125,24.78,24000,1,
template_772-no18x630-no.mp3,True,2.912109375,47.802734375,24.88,24000,1,
template_773-no99x698-no.mp3,True,2.97265625,49.31640625,24.5,24000,1,
template_774-no20x807-no.mp3,True,2.88671875,47.16796875,26.42,24000,1,
template_775-no12x319-no.mp3,True,2.90234375,47.55859375,21.82,24000,1,
template_776-no18x538-sv.mp3,True,2.712890625,42.822265625,31.44,24000,1,
template_777-no13x863-no.mp3,True,2.6328125,40.8203125,24.84,24000,1,
template_778-no18x321-no.mp3,True,2.7265625,43.1640625,22.0,24000,1,
template_779-no11x803-no.mp3,True,3.185546875,54.638671875,20.06,24000,1,
template_78-no13x166-no.mp3,True,2.73046875,43.26171875,27.34,24000,1,
template_780-no14x774-no.mp3,True,2.529296875,38.232421875,27.2,24000,1,
template_781-no22xx58-no.mp3,True,1.7392578125,18.4814453125,37.88,24000,1,
template_782-no11x859-no.mp3,True,3.234375,55.859375,26.4,24000,1,
template_783-no14x651-no.mp3,True,3.0546875,51.3671875,25.68,24000,1,
template_784-no15x323-no.mp3,True,2.876953125,46.923828125,31.68,24000,1,
template_785-no17x679-no.mp3,True,3.3203125,58.0078125,22.72,24000,1,
template_786-no16x534-no.mp3,True,3.2890625,57.2265625,23.58,24000,1,
template_787-no16x461-no.mp3,True,2.966796875,49.169921875,27.22,24000,1,
template_788-no11x302-no.mp3,True,2.91015625,47.75390625,29.76,24000,1,
template_789-no13x437-no.mp3,True,2.958984375,48.974609375,28.98,24000,1,
template_79-no11xx21-fi.mp3,True,3.21484375,55.37109375,24.84,24000,1,
template_790-no18x538-sv.mp3,True,3.123046875,53.076171875,28.84,24000,1,
template_791-no16x394-no.mp3,True,3.3046875,57.6171875,24.48,24000,1,
template_792-no17x567-no.mp3,True,2.919921875,47.998046875,23.36,24000,1,
template_793-no12x183-no.mp3,True,3.224609375,55.615234375,23.28,24000,1,
template_794-no18x496-no.mp3,True,2.61328125,40.33203125,26.26,24000,1,
template_795-no14x759-no.mp3,True,2.34375,33.59375,39.98,24000,1,
template_796-no10x508-no.mp3,True,3.099609375,52.490234375,27.4,24000,1,
template_797-no12x061-no.mp3,True,2.90625,47.65625,25.64,24000,1,
template_798-no13x071-da.mp3,True,3.392578125,59.814453125,24.66,24000,1,
template_799-no20x226-sv.mp3,True,3.240234375,56.005859375,21.64,24000,1,
template_8-no13x861-no.mp3,True,2.55078125,38.76953125,25.16,24000,1,
template_80-no16x110-no.mp3,True,1.890625,22.265625,27.54,24000,1,
template_800-no17xx44-no.mp3,True,3.0390625,50.9765625,22.94,24000,1,
template_801-no13x551-no.mp3,True,3.3359375,58.3984375,27.78,24000,1,
template_802-no18x618-de.mp3,True,2.4921875,37.3046875,29.38,24000,1,
template_803-no18x538-no.mp3,True,2.6875,42.1875,30.2,24000,1,
template_804-no14x854-no.mp3,True,3.279296875,56.982421875,33.52,24000,1,
template_805-no13x083-no.mp3,True,2.658203125,41.455078125,29.0,24000,1,
template_806-no15x782-no.mp3,True,2.81640625,45.41015625,26.82,24000,1,
template_807-no16x534-no.mp3,True,3.65625,66.40625,32.9,24000,1,
template_808-no10x050-no.mp3,True,1.873046875,21.826171875,38.38,24000,1,
template_809-no13x738-no.mp3,True,2.7265625,43.1640625,23.42,24000,1,
template_81-no99x069-no.mp3,True,2.33203125,33.30078125,21.58,24000,1,
template_810-no13x071-no.mp3,True,2.283203125,32.080078125,28.02,24000,1,
template_811-no16x857-no.mp3,True,2.96875,49.21875,29.12,24000,1,
template_812-no99x680-no.mp3,True,3.279296875,56.982421875,29.4,24000,1,
template_813-no17x081-no.mp3,True,3.0078125,50.1953125,26.76,24000,1,
template_814-no19x442-no.mp3,True,3.2578125,56.4453125,21.84,24000,1,
template_815-no15x227-no.mp3,True,2.982421875,49.560546875,23.02,24000,1,
template_816-no14x261-no.mp3,True,2.681640625,42.041015625,24.02,24000,1,
template_817-no14x640-no.mp3,True,3.3125,57.8125,22.76,24000,1,
template_818-no22x582-no.mp3,True,2.82421875,45.60546875,30.02,24000,1,
template_819-no11x587-fi.mp3,True,2.943359375,48.583984375,26.16,24000,1,
template_82-no15x743-no.mp3,True,2.701171875,42.529296875,35.34,24000,1,
template_820-no13x551-no.mp3,True,2.962890625,49.072265625,28.26,24000,1,
template_821-no14x136-de.mp3,True,3.1640625,54.1015625,27.24,24000,1,
template_822-no99x128-no.mp3,True,2.126953125,28.173828125,40.0,24000,1,
template_823-no21x721-no.mp3,True,3.029296875,50.732421875,25.86,24000,1,
template_824-no18x267-no.mp3,True,2.65234375,41.30859375,34.06,24000,1,
template_825-no14xx91-no.mp3,True,2.875,46.875,28.94,24000,1,
template_826-no19x614-no.mp3,True,3.1640625,54.1015625,25.08,24000,1,
template_827-no17x624-no.mp3,True,3.435546875,60.888671875,26.36,24000,1,
template_828-no14x270-no.mp3,True,3.1953125,54.8828125,27.4,24000,1,
template_829-no15x458-no.mp3,True,3.193359375,54.833984375,22.92,24000,1,
template_83-no14x258-no.mp3,True,3.1953125,54.8828125,25.22,24000,1,
template_830-no19x590-no.mp3,True,2.82421875,45.60546875,24.38,24000,1,
template_831-no10x101-no.mp3,True,3.224609375,55.615234375,30.12,24000,1,
template_832-no19x365-no.mp3,True,3.345703125,58.642578125,21.24,24000,1,
template_833-no12x804-no.mp3,True,3.2734375,56.8359375,30.66,24000,1,
template_834-no18x496-no.mp3,True,3.064453125,51.611328125,21.22,24000,1,
template_835-no13x064-no.mp3,True,2.158203125,28.955078125,40.0,24000,1,
template_836-no17xx44-no.mp3,True,3.02734375,50.68359375,24.54,24000,1,
template_837-no16x857-no.mp3,True,3.212890625,55.322265625,25.76,24000,1,
template_838-no15x524-no.mp3,True,3.0,50.0,28.48,24000,1,
template_839-no12x652-no.mp3,True,2.3203125,33.0078125,25.94,24000,1,
template_84-no15x894-no.mp3,True,2.859375,46.484375,23.32,24000,1,
template_840-no16x613-no.mp3,True,3.33203125,58.30078125,25.8,24000,1,
template_841-no14x565-no.mp3,True,2.6171875,40.4296875,30.24,24000,1,
template_842-no17x359-no.mp3,True,3.177734375,54.443359375,28.04,24000,1,
template_843-no12x112-no.mp3,True,3.193359375,54.833984375,28.52,24000,1,
template_844-no20x773-no.mp3,True,3.021484375,50.537109375,17.08,24000,1,
template_845-no98xx45-no.mp3,True,2.9765625,49.4140625,28.84,24000,1,
template_846-no17x703-no.mp3,True,2.333984375,33.349609375,24.36,24000,1,
template_847-no16x534-fi.mp3,True,2.97265625,49.31640625,25.74,24000,1,
template_848-no15x782-no.mp3,True,2.83984375,45.99609375,30.34,24000,1,
template_849-no12x826-no.mp3,True,2.8671875,46.6796875,26.02,24000,1,
template_85-no12x824-no.mp3,True,3.0078125,50.1953125,27.64,24000,1,
template_850-no11xx21-no.mp3,True,3.001953125,50.048828125,22.6,24000,1,
template_851-no19x436-no.mp3,True,2.72265625,43.06640625,25.78,24000,1,
template_852-no12x824-no.mp3,True,2.927734375,48.193359375,26.04,24000,1,
template_853-no99x144-no.mp3,True,2.984375,49.609375,27.56,24000,1,
template_854-no13x312-no.mp3,True,3.392578125,59.814453125,21.76,24000,1,
template_855-no16x586-no.mp3,True,3.060546875,51.513671875,24.86,24000,1,
template_856-no16x867-no.mp3,True,2.818359375,45.458984375,24.84,24000,1,
template_857-no12x531-no.mp3,True,3.005859375,50.146484375,27.54,24000,1,
template_858-no14x612-no.mp3,True,3.060546875,51.513671875,26.36,24000,1,
template_859-no16x857-no.mp3,True,3.103515625,52.587890625,24.84,24000,1,
template_86-no14x710-no.mp3,True,2.642578125,41.064453125,26.5,24000,1,
template_860-no13x083-no.mp3,True,2.814453125,45.361328125,28.64,24000,1,
template_861-no19x442-no.mp3,True,3.017578125,50.439453125,27.48,24000,1,
template_862-no13x777-no.mp3,True,3.09765625,52.44140625,23.6,24000,1,
template_863-no11xx21-no.mp3,True,2.248046875,31.201171875,20.6,24000,1,
template_864-no99x139-no.mp3,True,2.779296875,44.482421875,29.24,24000,1,
template_865-no19x590-fi.mp3,True,2.66015625,41.50390625,26.86,24000,1,
template_866-no14x017-no.mp3,True,2.525390625,38.134765625,21.82,24000,1,
template_867-no16x867-no.mp3,True,2.75390625,43.84765625,28.64,24000,1,
template_868-no12x319-no.mp3,True,2.2578125,31.4453125,39.98,24000,1,
template_869-no14x560-no.mp3,True,3.13671875,53.41796875,28.8,24000,1,
template_87-no19x740-no.mp3,True,3.421875,60.546875,39.98,24000,1,
template_870-no16x416-no.mp3,True,2.9140625,47.8515625,23.3,24000,1,
template_871-no17x567-no.mp3,True,2.701171875,42.529296875,28.32,24000,1,
template_872-no12x112-no.mp3,True,2.765625,44.140625,28.12,24000,1,
template_873-no14x426-no.mp3,True,2.423828125,35.595703125,35.38,24000,1,
template_874-no19x809-no.mp3,True,3.591796875,64.794921875,28.04,24000,1,
template_875-no17xx44-no.mp3,True,3.22265625,55.56640625,24.14,24000,1,
template_876-no16x586-no.mp3,True,3.634765625,65.869140625,26.3,24000,1,
template_877-no20x739-no.mp3,True,2.884765625,47.119140625,25.12,24000,1,
template_878-no14x261-no.mp3,True,2.677734375,41.943359375,31.38,24000,1,
template_879-no17x209-no.mp3,True,3.123046875,53.076171875,25.96,24000,1,
template_88-no14xx91-no.mp3,True,2.583984375,39.599609375,25.62,24000,1,
template_880-no19x316-no.mp3,True,2.62890625,40.72265625,23.12,24000,1,
template_881-no12x183-no.mp3,True,3.162109375,54.052734375,26.28,24000,1,
template_882-no13x568-no.mp3,True,3.03125,50.78125,28.84,24000,1,
template_883-no18x630-da.mp3,True,1.9013671875,22.5341796875,33.16,24000,1,
template_884-no18x633-no.mp3,True,3.044921875,51.123046875,26.06,24000,1,
template_885-no18x630-no.mp3,True,2.712890625,42.822265625,37.68,24000,1,
template_886-no11x156-no.mp3,True,3.1875,54.6875,23.44,24000,1,
template_887-no21x009-fi.mp3,True,3.265625,56.640625,26.6,24000,1,
template_888-no16x742-no.mp3,True,3.029296875,50.732421875,30.52,24000,1,
template_889-no15x772-no.mp3,True,3.345703125,58.642578125,26.4,24000,1,
template_89-no11xx21-no.mp3,True,3.138671875,53.466796875,27.24,24000,1,
template_890-no16x741-no.mp3,True,3.259765625,56.494140625,29.26,24000,1,
template_891-no14x560-no.mp3,True,2.8359375,45.8984375,40.0,24000,1,
template_892-no19x740-no.mp3,True,2.62890625,40.72265625,28.38,24000,1,
template_893-no19x590-no.mp3,True,3.265625,56.640625,30.06,24000,1,
template_894-no14x270-no.mp3,True,3.640625,66.015625,22.76,24000,1,
template_895-no11x052-no.mp3,True,2.671875,41.796875,31.3,24000,1,
template_896-no17x703-no.mp3,True,2.484375,37.109375,26.16,24000,1,
template_897-no15x524-de.mp3,True,2.818359375,45.458984375,29.92,24000,1,
template_898-no11x803-no.mp3,True,2.7265625,43.1640625,27.18,24000,1,
template_899-no14x174-no.mp3,True,2.673828125,41.845703125,26.02,24000,1,
template_9-no10x474-no.mp3,True,3.2734375,56.8359375,29.28,24000,1,
template_90-no15x906-no.mp3,True,3.26171875,56.54296875,40.0,24000,1,
template_900-no13x738-no.mp3,True,2.642578125,41.064453125,22.46,24000,1,
template_91-no16x416-no.mp3,True,1.8466796875,21.1669921875,35.62,24000,1,
template_92-no18x591-no.mp3,True,2.779296875,44.482421875,32.7,24000,1,
template_93-no13x776-no.mp3,True,3.177734375,54.443359375,21.26,24000,1,
template_94-no11x302-no.mp3,True,3.03125,50.78125,26.36,24000,1,
template_95-no17x209-no.mp3,True,3.140625,53.515625,25.0,24000,1,
template_96-no12x112-no.mp3,True,3.025390625,50.634765625,40.0,24000,1,
template_97-no19x316-no.mp3,True,2.75390625,43.84765625,27.4,24000,1,
template_98-no18x618-no.mp3,True,2.576171875,39.404296875,28.22,24000,1,
template_99-no15x865-no.mp3,True,2.412109375,35.302734375,30.86,24000,1,
